,Unnamed: 0,date,approx_time,activity,details,name,location,0,1,2,3,4,5
158,42,2022-12-12,11:05:19,annotations: Wagner,1.6022582909304996e+18,savunmaisleri,"İstanbul, Türkiye",,,,,,
159,43,2014-12-08,10:42:22,"tweeted: Ukraine says it killed Wagner mercenaries, who are they? Controversial armed group emerged from being a murky guns-for-hire enterprise to a public extension of the Russian army.",1.6022582909304996e+18,savunmaisleri,"İstanbul, Türkiye",,,,,,
160,0,2022-12-12,10:55:34,annotations: Wagner Group,1.60225583528294e+18,SufiWorker,UNKWN,,,,,,
161,1,2022-12-12,10:55:34,links: https://workme.online/2022/12/12/ukraine-says-it-killed-wagner-mercenaries-who-are-they-explainer-news/,1.60225583528294e+18,SufiWorker,UNKWN,,,,,,
162,2,2022-10-09,10:12:39,"tweeted: Controversial armed group emerged from being a murky guns-for-hire enterprise to a public extension of the Russian military.The controversial private military company Wagner Group is in the news againas Ukrainian authorities say a number of its # # # #

https://t.co/kIlNy5JEXq",1.60225583528294e+18,SufiWorker,UNKWN,,,,,,
163,3,2022-12-12,10:51:41,annotations: Wagner Group,1.6022548601033196e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
164,4,2022-12-12,10:51:41,mentions: SamRamani2,1.6022548601033196e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
165,5,2010-01-15,21:51:50,tweeted: @SamRamani2 Merry HIMARS to Wagner Group!,1.6022548601033196e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
166,6,2022-12-12,10:51:25,annotations: Wagner Group,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
167,7,2022-12-12,10:51:25,annotations: Ukraine,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
168,8,2022-12-12,10:51:25,links: https://youtu.be/QsrqH-4ZIAg,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
169,9,2022-12-12,10:51:25,mentions: YouTube,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
170,10,2013-10-12,23:22:53,tweeted: See aftermath of explosion at Wagner Group's purported base in Ukraine https://t.co/CbVLo53KZQ via @YouTube,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
171,11,2022-12-12,10:46:34,annotations: Wagner,1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
172,12,2022-12-12,10:46:34,annotations: Ukraine,1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
173,13,2022-12-12,10:46:34,annotations: MSM,1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
174,14,2022-12-12,10:46:34,links: https://youtu.be/TBVcTgM-l24,1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
175,15,2022-09-20,09:56:21,"tweeted: https://t.co/bdmnm7BpwI

Wagner group or Ukraine shoulders hit I don’t know…. All I know is that the MSM is full of shit and let alone taking it with a grain of salt I wouldn’t buy their garbage at all… see ya when the war ends… that will say which side stands where",1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
176,16,2022-12-12,10:45:40,annotations: Russia,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
177,17,2022-12-12,10:45:40,annotations: Wagner Group,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
178,18,2022-12-12,10:45:40,annotations: Ukraine,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
179,19,2022-12-12,10:45:40,annotations: Luhansk,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
180,20,2022-12-12,10:45:40,annotations: WagnerGroup,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
181,21,2022-12-12,10:45:40,annotations: RussiaIsLosing,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
182,22,2022-12-12,10:45:40,annotations: UkraineWar,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
183,23,2022-12-12,10:45:40,links: https://twitter.com/khabarwala8/status/1602253345217036288/photo/1,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
184,24,2022-12-12,10:45:40,links: https://twitter.com/khabarwala8/status/1602253345217036288/photo/1,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
185,25,2007-11-13,21:43:46,"tweeted: Members of Russia’s mercenary Wagner Group have reportedly been killed following an attack by Ukraine’s armed forces on a hotel where many were based in a town in the Russian-occupied Luhansk region.
#WagnerGroup #RussiaIsLosing #UkraineWar #UkraineRussiaWar️ #mercenaries https://t.co/vMnzJj9swI",1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
186,26,2022-12-12,10:45:11,annotations: Jason Blazakis,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
187,27,2022-12-12,10:45:11,annotations: Russia,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
188,28,2022-12-12,10:45:11,annotations: Wagner Group,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
189,29,2022-12-12,10:45:11,annotations: Africa,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
190,30,2022-12-12,10:45:11,links: http://ow.ly/3bkC50M0xyM,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
191,31,2022-12-12,10:45:11,links: https://twitter.com/ADFmagazine/status/1602253222307061760/photo/1,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
192,32,2022-12-12,10:45:11,mentions: Jason_Blazakis,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
193,33,2022-02-06,22:44:53,tweeted: Jason Blazakis @Jason_Blazakis opines: #Russia's Wagner Group is more than mercenaries -- its violence across Africa prove it's a terrorist organization - https://t.co/sRcTzQHxpl https://t.co/MyZLbLXeq2,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
194,34,2022-12-12,10:44:36,annotations: Russia,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
195,35,2022-12-12,10:44:36,annotations: Wagner,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
196,36,2022-12-12,10:44:36,annotations: Luhansk,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
197,37,2022-12-12,10:44:36,annotations: Ukraine,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
198,38,2022-12-12,10:44:36,annotations: Serhiy Haidai,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
199,39,2022-12-12,10:44:36,annotations: Kadiivka,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
200,40,2022-12-12,10:44:36,annotations: Luhansk,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
201,41,2022-12-12,10:44:36,links: https://www.bbc.com/news/world-europe-63933132,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
202,42,2022-06-13,11:21:01,"tweeted: Ukrainian forces have struck a headquarters of Russia’s Wagner mercenary group, says the governor-in-exile of Luhansk in eastern Ukraine. Serhiy Haidai said a hotel where the group met in Kadiivka, Luhansk, had been hit with major losses. https://t.co/l80CHUsqEC",1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
203,43,2022-12-12,10:36:01,annotations: sador Thomas ,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
204,44,2022-12-12,10:36:01,annotations: m our ,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
205,45,2022-12-12,10:36:01,annotations: n ,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
206,46,2022-12-12,10:36:01,links: https://twitter.com/EU_UNGeneva/status/1602250914299101188/photo/1,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
207,47,2022-12-12,10:36:01,mentions: SciencesPo38,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
208,48,2015-08-04,09:19:35,tweeted: We were delighted to welcome a student group🧑🏼‍🎓👩🏿‍🎓👨🏾‍🎓 from @SciencesPo38 on Friday - Ambassador Thomas Wagner shared with them our Geneva perspective on the EU 🇪🇺 as a multilateral player. Would you also like to visit our Delegation with your group? Don't hesitate to get in contact! https://t.co/pwBswoBMo8,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
209,49,2022-12-12,10:35:09,annotations: Ukraine,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
210,50,2022-12-12,10:35:09,annotations: Wagner,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
211,51,2022-12-12,10:35:09,annotations: Ukraine,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
212,52,2022-12-12,10:35:09,annotations: Wagner,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
213,53,2022-12-12,10:35:09,links: https://tmblr.co/ZH0m4Rd3522E8m00,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
214,54,2017-02-09,23:27:41,"tweeted: Ukraine says it killed Wagner mercenaries, who are they? | Explainer News Ukraine says it killed Wagner mercenaries, who are they? | Explainer News Controversial armed group emerged from being a murky guns-for-hire enterprise to a public... https://t.co/apy0LN7C1Q",1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
215,55,2022-12-12,10:33:02,annotations: Ukraine,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
216,56,2022-12-12,10:33:02,annotations: Russia,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
217,57,2022-12-12,10:33:02,annotations: Wagner,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
218,58,2022-12-12,10:33:02,annotations: Wagnergroup,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
219,59,2022-12-12,10:33:02,annotations: WagnerGroupHUNT,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
220,60,2022-12-12,10:33:02,links: https://www.voanews.com/a/latest-developments-in-ukraine-dec-11/6871311.html,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
221,61,2016-09-10,17:43:06,"tweeted: https://t.co/sN1NEgW5q2 5:05 p.m.: A senior official in eastern Ukraine said on Sunday that Ukrainian forces had attacked a hotel where members of Russia's private Wagner military group were based, killing many of them.

#Wagnergroup #WagnerGroupHUNT #grouphunt",1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
222,0,2022-12-12,10:25:33,mentions: KyivIndependent,1.6022482838624707e+18,Recherman1,UNKWN,,,,,,
223,1,2022-12-12,10:25:33,annotations: Wagner Group,1.6022482838624707e+18,Recherman1,UNKWN,,,,,,
224,2,2022-12-12,10:25:33,annotations: ISIS,1.6022482838624707e+18,Recherman1,UNKWN,,,,,,
225,3,2022-11-22,01:49:01,tweeted: @KyivIndependent Wagner Group is nothing but a bunch of terrorists! Treat each and everyone of them like ISIS members.. hunt them down and rid the world of these pigs.,1.6022482838624707e+18,Recherman1,UNKWN,,,,,,
226,4,2022-12-12,10:24:36,annotations: Evgeny Prigozhin,1.6022480445226353e+18,KyivIndependent,Kyiv,,,,,,
227,5,2022-12-12,10:24:36,annotations: Novoshakhtinsk,1.6022480445226353e+18,KyivIndependent,Kyiv,,,,,,
228,6,2022-12-12,10:24:36,annotations: Wagner,1.6022480445226353e+18,KyivIndependent,Kyiv,,,,,,
229,7,2022-12-12,10:24:36,annotations: Nikolin,1.6022480445226353e+18,KyivIndependent,Kyiv,,,,,,
230,8,2021-11-21,22:30:41,"tweeted: 4/ Evgeny Prigozhin said he was ready to “take back to the front” the accused of shelling policemen in Novoshakhtinsk, and the leadership of the Wagner group does not disclaim responsibility for Nikolin’s actions",1.6022480445226353e+18,KyivIndependent,Kyiv,,,,,,
231,9,2022-12-12,10:20:50,mentions: Phalaphalafm,1.6022470935146373e+18,CyberRealms1,Planet Earth,,,,,,
232,10,2021-11-15,08:15:24,"tweeted: @phalaphalafm Zwi nyitelaho mafhungo ndi haya a ramafhungo Daniel Stewart ane ari Ukraine authorities vhari ndi vhone vho itaho thaselo musanda wa Wagner Group ngei doroboni ya Kadiivka, Wagner Group mune wayo u na vhuledzani na president wa Russia vho Vladimir Putin

Cosmo City",1.6022470935146373e+18,CyberRealms1,Planet Earth,,,,,,
233,11,2022-12-12,10:20:49,mentions: mpho_rathando,1.6022470932295844e+18,RamashiaMashudu,"Parow, South Africa",,,,,,
234,12,2021-08-09,14:03:48,"tweeted: @mpho_rathando Zwi nyitelaho mafhungo ndi haya a ramafhungo Daniel Stewart ane ari Ukraine authorities vhari ndi vhone vho itaho thaselo musanda wa Wagner Group ngei doroboni ya Kadiivka, Wagner Group mune wayo u na vhuledzani na president wa Russia vho Vladimir Putin
Cosmo City",1.6022470932295844e+18,RamashiaMashudu,"Parow, South Africa",,,,,,
235,13,2022-12-12,10:14:12,mentions: FRANCE24,1.6022454240766853e+18,Phalaphalafm,South Africa ,,,,,,
236,14,2022-12-12,10:14:12,links: https://f24.my/96kV.T,1.6022454240766853e+18,Phalaphalafm,South Africa ,,,,,,
237,15,2022-12-12,10:14:12,annotations: Ukraine,1.6022454240766853e+18,Phalaphalafm,South Africa ,,,,,,
238,16,2022-12-12,10:14:12,annotations: Wagner,1.6022454240766853e+18,Phalaphalafm,South Africa ,,,,,,
239,17,2011-05-07,20:25:19,"tweeted: Live: Ukraine claims strike on Wagner group HQ, says ‘huge number’ of Russian mercenaries killed https://t.co/xOAY8rglZD via @FRANCE24",1.6022454240766853e+18,Phalaphalafm,South Africa ,,,,,,
240,18,2022-12-12,10:05:06,links: https://www.reuters.com/world/europe/ukraine-regional-official-says-strike-hits-wagner-group-headquarters-2022-12-11/,1.6022431366836634e+18,mpho_rathando,South Africa ,,,,,,
241,19,2017-01-28,19:05:09,tweeted: https://t.co/JjP7CLOJt3,1.6022431366836634e+18,mpho_rathando,South Africa ,,,,,,
242,20,2022-12-12,10:04:49,links: https://twtubelink.page.link/FyMW2ugLKpo4TD2Z8,1.6022430658334638e+18,Payback4Ukraine,Kyiv,,,,,,
243,21,2022-12-12,10:04:49,annotations: Ukraine,1.6022430658334638e+18,Payback4Ukraine,Kyiv,,,,,,
244,22,2022-12-12,10:04:49,annotations: Wagner Group,1.6022430658334638e+18,Payback4Ukraine,Kyiv,,,,,,
245,23,2022-12-12,10:04:49,annotations: Canada,1.6022430658334638e+18,Payback4Ukraine,Kyiv,,,,,,
246,24,2022-12-12,10:04:49,annotations: Germany,1.6022430658334638e+18,Payback4Ukraine,Kyiv,,,,,,
247,25,2022-12-12,10:04:49,annotations: America,1.6022430658334638e+18,Payback4Ukraine,Kyiv,,,,,,
248,26,2022-12-12,10:04:49,annotations: Ukraine,1.6022430658334638e+18,Payback4Ukraine,Kyiv,,,,,,
249,27,2022-12-12,10:04:49,annotations: Bakhmut,1.6022430658334638e+18,Payback4Ukraine,Kyiv,,,,,,
250,28,2022-11-16,14:18:53,"tweeted: Ukraine: military situation with maps Nov 28, 2022; Wagner Group tactics on battlefield
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/WVlixMw9rz",1.6022430658334638e+18,Payback4Ukraine,Kyiv,,,,,,
251,29,2022-12-12,09:57:09,links: https://newsexpressngr.com/news/173923-Ukraine-hits-Russias-Wagner-mercenary-groups-HQ-in-weekend-of-fighting,1.6022411369024225e+18,FRANCE24,"Paris, France",,,,,,
252,30,2022-12-12,09:57:09,annotations: Ukraine,1.6022411369024225e+18,FRANCE24,"Paris, France",,,,,,
253,31,2022-12-12,09:57:09,annotations: Russia,1.6022411369024225e+18,FRANCE24,"Paris, France",,,,,,
254,32,2022-12-12,09:57:09,annotations: Wagner,1.6022411369024225e+18,FRANCE24,"Paris, France",,,,,,
255,33,2007-03-23,09:40:48,tweeted: Ukraine hits Russia’s Wagner mercenary group’s HQ in weekend of fighting https://t.co/8RrUdOq5cQ,1.6022411369024225e+18,FRANCE24,"Paris, France",,,,,,
256,34,2022-12-12,09:56:51,mentions: TobiAyodele,1.6022410586199163e+18,GabriellaGaro14, Italy ,,,,,,
257,35,2022-12-12,09:56:51,annotations: Wagner,1.6022410586199163e+18,GabriellaGaro14, Italy ,,,,,,
258,36,2020-11-25,10:45:37,tweeted: @TobiAyodele I would not call members of Wagner group a 'heroes' tho.,1.6022410586199163e+18,GabriellaGaro14, Italy ,,,,,,
259,37,2022-12-12,09:55:26,links: https://www.wionews.com/world/ukraine-hits-hotel-housing-wagner-military-group-ukrainian-regional-official-says-542138,1.602240702678995e+18,mstfy85,UNKWN,,,,,,
260,38,2022-08-08,15:49:22,"tweeted: Great job, Ukraine.
You need some big wins to stop the Russia's destruction of your electricity etc. To hit Wagner is a real down for them.

Ukraine hits hotel housing Wagner military group, Ukrainian regional official claims
https://t.co/MSn2uL8etw
-Shared via WION",1.602240702678995e+18,mstfy85,UNKWN,,,,,,
0,0,,,,,,,2022-12-13,02:17:12,links: https://www.thedailybeast.com/survivors-say-wagner-group-mercenaries-filmed-sex-assault-victims-in-mali-stripped-naked,1.6024877741957325e+18,EevaPirila,UNKWN
1,1,,,,,,,2022-12-13,02:17:12,mentions: ItsObesh1,1.6024877741957325e+18,EevaPirila,UNKWN
2,2,,,,,,,2022-12-13,02:17:12,mentions: colinishop,1.6024877741957325e+18,EevaPirila,UNKWN
3,3,,,,,,,2022-12-13,02:17:12,mentions: mfa_russia,1.6024877741957325e+18,EevaPirila,UNKWN
4,4,,,,,,,2022-12-13,02:17:12,mentions: russembkenya,1.6024877741957325e+18,EevaPirila,UNKWN
5,5,,,,,,,2022-12-13,02:17:12,mentions: ForeignOfficeKE,1.6024877741957325e+18,EevaPirila,UNKWN
6,6,,,,,,,2022-12-13,02:17:12,mentions: citizentvkenya,1.6024877741957325e+18,EevaPirila,UNKWN
7,7,,,,,,,2022-12-13,02:17:12,mentions: _AfricanUnion,1.6024877741957325e+18,EevaPirila,UNKWN
8,8,,,,,,,2022-12-13,02:17:12,mentions: AUC_PAPS,1.6024877741957325e+18,EevaPirila,UNKWN
9,9,,,,,,,2022-12-13,02:17:12,mentions: africarenewal,1.6024877741957325e+18,EevaPirila,UNKWN
10,10,,,,,,,2022-12-13,02:17:12,mentions: en_roscongress,1.6024877741957325e+18,EevaPirila,UNKWN
11,11,,,,,,,2022-12-13,02:17:12,mentions: IAAS_MSU,1.6024877741957325e+18,EevaPirila,UNKWN
12,12,,,,,,,2022-12-13,02:17:12,mentions: RussiaUN,1.6024877741957325e+18,EevaPirila,UNKWN
13,13,,,,,,,2022-12-13,02:17:12,mentions: rusembtz,1.6024877741957325e+18,EevaPirila,UNKWN
14,14,,,,,,,2011-11-10,10:22:31,"tweeted: @ItsObesh1 @colinishop @mfa_russia @russembkenya @ForeignOfficeKE @citizentvkenya @_AfricanUnion @AUC_PAPS @africarenewal @en_roscongress @IAAS_MSU @RussiaUN @rusembtz Interesting that you are stupid.
https://t.co/6CYtj8oYH7",1.6024877741957325e+18,EevaPirila,UNKWN
15,15,,,,,,,2022-12-13,02:14:35,links: https://www.rd.nl/artikel/1001765-oekraine-hoofdkwartier-van-wagner-groep-geraakt-doden-gevallen,1.6024871139702456e+18,ItsObesh1,Africa
16,16,,,,,,,2022-12-13,02:14:35,mentions: googlenews,1.6024871139702456e+18,ItsObesh1,Africa
17,17,,,,,,,2014-04-30,09:04:15,"tweeted: Oekraïne: Hoofdkwartier van Wagner-groep geraakt, doden gevallen - Reformatorisch Dagblad https://t.co/CiO52qrTlw via @GoogleNews Ukraine: Headquarters of Wagner group hit, killed",1.6024871139702456e+18,ItsObesh1,Africa
18,18,,,,,,,2022-12-13,02:14:00,links: https://www.thedailybeast.com/survivors-say-wagner-group-mercenaries-filmed-sex-assault-victims-in-mali-stripped-naked,1.6024869660374098e+18,colinishop,UK
19,19,,,,,,,2022-12-13,02:14:00,mentions: TheMwenyenchi,1.6024869660374098e+18,colinishop,UK
20,20,,,,,,,2022-12-13,02:14:00,mentions: mfa_russia,1.6024869660374098e+18,colinishop,UK
21,21,,,,,,,2022-12-13,02:14:00,mentions: russembkenya,1.6024869660374098e+18,colinishop,UK
22,22,,,,,,,2022-12-13,02:14:00,mentions: ForeignOfficeKE,1.6024869660374098e+18,colinishop,UK
23,23,,,,,,,2022-12-13,02:14:00,mentions: citizentvkenya,1.6024869660374098e+18,colinishop,UK
24,24,,,,,,,2022-12-13,02:14:00,mentions: _AfricanUnion,1.6024869660374098e+18,colinishop,UK
25,25,,,,,,,2022-12-13,02:14:00,mentions: AUC_PAPS,1.6024869660374098e+18,colinishop,UK
26,26,,,,,,,2022-12-13,02:14:00,mentions: africarenewal,1.6024869660374098e+18,colinishop,UK
27,27,,,,,,,2022-12-13,02:14:00,mentions: en_roscongress,1.6024869660374098e+18,colinishop,UK
28,28,,,,,,,2022-12-13,02:14:00,mentions: IAAS_MSU,1.6024869660374098e+18,colinishop,UK
29,29,,,,,,,2022-12-13,02:14:00,mentions: RussiaUN,1.6024869660374098e+18,colinishop,UK
30,30,,,,,,,2022-12-13,02:14:00,mentions: rusembtz,1.6024869660374098e+18,colinishop,UK
31,31,,,,,,,2012-04-18,14:41:56,"tweeted: @TheMwenyenchi @mfa_russia @russembkenya @ForeignOfficeKE @citizentvkenya @_AfricanUnion @AUC_PAPS @africarenewal @en_roscongress @IAAS_MSU @RussiaUN @rusembtz Good luck idiots.
https://t.co/6CYtj8pwwF",1.6024869660374098e+18,colinishop,UK
32,32,,,,,,,2022-12-13,02:11:35,mentions: wagatwe,1.60248636131507e+18,mfa_russia,Russia
33,33,,,,,,,2022-12-13,02:11:35,annotations: Wagner,1.60248636131507e+18,mfa_russia,Russia
34,34,,,,,,,2022-12-13,02:11:35,annotations: Ru,1.60248636131507e+18,mfa_russia,Russia
35,35,,,,,,,2011-02-21,12:45:22,tweeted: @wagatwe That feels like it's still missing bases. Pretty sure Wagner group is operating in mali on behalf of Ru.,1.60248636131507e+18,mfa_russia,Russia
36,36,,,,,,,2022-12-13,02:06:24,links: https://youtu.be/QsrqH-4ZIAg,1.6024850537239101e+18,russembkenya,"Найроби, Кения"
37,37,,,,,,,2022-12-13,02:06:24,mentions: YouTube,1.6024850537239101e+18,russembkenya,"Найроби, Кения"
